sim rep samples read_depth fst_13 fst_23 ne_pop2 acc_pop32 acc_pop2 z_ind pop runtime_ref_z runtime_z
93 5 50 1 0.11223 0.05038 15.887583 1 1 0.2435312 pop2 209 20
93 5 50 1 0.11223 0.05038 15.887583 1 1 0.4790080 pop2 209 20
93 5 50 1 0.11223 0.05038 15.887583 1 1 2.8491634 pop2 209 20
93 5 50 1 0.11223 0.05038 15.887583 1 1 0.2984069 pop2 209 20
18 5 100 5 0.02328 0.01097 85.33386 1 1 -3.8209677 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.8724474 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -1.6394108 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 1.0596434 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -1.0982808 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.5947656 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 0.1222293 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.6364169 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.3930973 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -1.9097537 pop3 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 0.3434900 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 0.7263431 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.6438901 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.5897673 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.1514781 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.0939853 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.3078464 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 -0.2281039 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 0.1506514 pop2 530 25
18 5 100 5 0.02328 0.01097 85.33386 1 1 0.2967867 pop2 530 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -7.1769999 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -8.8487489 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -6.3729050 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -5.9506480 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -5.7727804 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -9.3515440 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -6.7545540 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -7.3887850 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -8.7270527 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -8.6641158 pop3 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -0.9692208 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 0.6307229 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -4.1373245 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -0.3087465 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 0.2155398 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -0.3853837 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -0.1533334 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 1.0676570 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 -0.0853979 pop2 534 25
108 2 100 5 0.17082 0.0915 79.28929 1 1 0.6627289 pop2 534 25
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 -0.4565942 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.3511957 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 -1.5525275 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.8966796 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.2096554 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.9137160 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 1.3481348 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 -1.1718737 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.0647112 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.5335486 pop3 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 1.6229779 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.6632367 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.1684000 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.5068671 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.6117215 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.9069549 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 -0.3069553 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 0.2771214 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 -1.2707982 pop2 532 26
78 3 100 5 0.00444 0.00194 85.67555 1 0.8 -2.1274562 pop2 532 26
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.0647689 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 2.7842942 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 2.6855091 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.0683394 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 3.5615610 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.3848050 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.7942140 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 3.4291565 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.1702812 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.9225939 pop3 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 2.7816257 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.5869597 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 3.4288121 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 0.4663111 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.5699933 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.2120834 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 0.0317254 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 2.7431212 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 0.4874886 pop2 504 20
35 5 100 1 0.0104 0.0054 36.036274 1 1 -0.4627556 pop2 504 20
100 4 50 5 0.13705 0.06976 38.65286 1 1 -7.7323481 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -8.0094280 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -6.7085811 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -6.7883560 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -7.1423011 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -8.3505948 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -8.3054381 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -7.5217685 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -8.9377825 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -6.0560847 pop3 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 0.0900011 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -1.6498971 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 0.1820470 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -0.6953490 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -0.8100746 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -1.2635345 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -3.3771199 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 1.8438954 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 0.2954599 pop2 257 25
100 4 50 5 0.13705 0.06976 38.65286 1 1 -1.1288042 pop2 257 25
111 4 50 1 0.23638 0.14389 14.198864 1 1 -7.1016056 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -7.1239807 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -9.4822905 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -8.5777130 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -9.4035033 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -0.0666831 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -6.4660665 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -8.5026345 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -8.9009270 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -6.8393967 pop3 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -0.8030689 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -1.3367259 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -0.4640687 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -0.9500919 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 2.2887491 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 0.0091454 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -0.4002855 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -0.8420658 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -1.3673796 pop2 211 21
111 4 50 1 0.23638 0.14389 14.198864 1 1 -1.0460957 pop2 211 21
5 5 100 1 0.52565 0.35641 24.614298 1 1 -34.7247220 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -33.8210734 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -27.6006682 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -27.9142114 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -28.3253899 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -34.1458717 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -33.6576710 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -19.8149808 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -32.6130075 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -28.1489929 pop3 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -0.8795808 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 0.4371880 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -0.6015671 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 0.2340956 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -1.2180386 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -0.7415220 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 0.4478852 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 0.0581595 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 -0.1423666 pop2 496 20
5 5 100 1 0.52565 0.35641 24.614298 1 1 0.1952224 pop2 496 20
118 3 50 5 0.39406 0.23388 32.104534 1 1 -16.5502057 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -17.3213546 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -16.8250320 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -14.9444179 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -15.7567045 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -15.6971151 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -18.1953896 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -17.9019871 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -17.3299632 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -14.7685937 pop3 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 0.1731553 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 0.5225348 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 0.9100716 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 0.7466511 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 1.1032337 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 0.6686063 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -0.1226132 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 0.2527795 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -0.0835549 pop2 259 25
118 3 50 5 0.39406 0.23388 32.104534 1 1 -1.4324869 pop2 259 25
95 3 100 1 0.11626 0.06106 33.372818 1 1 -2.5027892 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -3.5774264 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -4.0504772 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -2.2919523 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -3.7257181 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -3.4190395 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -2.7481948 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 0.8531937 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -2.3780567 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -3.5211940 pop3 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -0.4151494 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 0.1482511 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 0.3338867 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 0.2293623 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -0.4396725 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 0.3049415 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 0.1198493 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -0.9956369 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 -0.0436522 pop2 427 20
95 3 100 1 0.11626 0.06106 33.372818 1 1 0.2264216 pop2 427 20
87 4 50 1 0.06131 0.03217 16.642557 1 1 -1.6967762 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -1.3374727 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 2.0848651 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -1.1456812 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -1.1541859 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -1.3264940 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -1.2133535 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -1.9775765 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -2.0031213 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -1.2145631 pop3 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 2.2890331 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -0.1849627 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -0.7734794 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -0.4611276 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -0.3246817 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 2.3956812 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -0.1247362 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -0.9213281 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -0.1148618 pop2 285 28
87 4 50 1 0.06131 0.03217 16.642557 1 1 -0.2221966 pop2 285 28
99 5 50 1 0.15284 0.07673 15.547253 1 1 -2.4646799 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -2.7121281 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -3.6036052 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -3.7511870 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -5.1227003 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -2.8167579 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -3.0756004 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -4.2476925 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -4.3192729 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -2.4146112 pop3 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -0.9180495 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 3.0612168 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 0.1833943 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 0.0058210 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -0.2701591 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 0.5515755 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 2.9380984 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -0.4435500 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 -0.7686747 pop2 194 19
99 5 50 1 0.15284 0.07673 15.547253 1 1 0.3796159 pop2 194 19
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.8147898 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.1517532 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -1.1383967 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.6277535 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -1.4193420 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -1.7006106 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -0.6190775 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -0.6202066 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -0.5160109 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -1.1317418 pop3 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.6953721 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.4151746 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -0.5308954 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -0.8072775 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.8876706 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.9484625 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 -0.9763553 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 1.0070770 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.2582619 pop2 498 24
60 4 100 5 0.00456 0.0022 85.60998 1 0.9 0.2512234 pop2 498 24
106 4 50 5 0.1731 0.09911 37.104996 1 1 -12.3530771 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -8.6977139 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -10.4098471 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -11.1574836 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -10.2663224 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -11.0253015 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -13.2640218 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -8.7064332 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -14.7286416 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -13.3793663 pop3 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 1.6519581 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 0.5143602 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -2.5666536 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -0.3607640 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -1.2380306 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 1.9978799 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -1.6390940 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -0.1484457 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -0.9508299 pop2 240 23
106 4 50 5 0.1731 0.09911 37.104996 1 1 -0.1089597 pop2 240 23
114 2 100 5 0.22416 0.12716 71.422585 1 1 -15.1019565 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -15.4589383 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -16.7628866 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -15.2785528 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -12.7737841 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -11.4619570 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -14.6483722 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -15.3094583 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -16.7159165 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -13.1873725 pop3 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 0.4314319 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -1.3824090 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -2.1222526 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 1.2244286 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -2.7021242 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -1.0275238 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 0.0499228 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 0.5854549 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -0.4997720 pop2 531 25
114 2 100 5 0.22416 0.12716 71.422585 1 1 -0.0141016 pop2 531 25
54 4 100 5 0.0056 0.00296 85.63193 1 1 1.3190103 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -1.8529323 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -0.6202290 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -0.6486547 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 0.2082587 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 0.8499861 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -1.5261490 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -0.5674068 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -0.2373141 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -2.1463295 pop3 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 0.8475141 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -0.8894423 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 0.8662022 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -1.1633169 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 1.8730563 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -0.4425180 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -0.5086046 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 -0.2397467 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 0.7927482 pop2 531 26
54 4 100 5 0.0056 0.00296 85.63193 1 1 0.4222293 pop2 531 26
89 3 100 1 0.06148 0.03089 34.755386 1 1 -2.2173382 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -1.0585027 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -0.6569104 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -1.3862963 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -1.1095804 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -1.4514653 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 2.6562933 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -1.3599268 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -1.1686582 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -2.3030165 pop3 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 0.3993418 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -0.0084132 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -0.3011270 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 0.0040531 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 2.7472965 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -0.7926764 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -0.8984749 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -0.2344602 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -0.8250797 pop2 499 22
89 3 100 1 0.06148 0.03089 34.755386 1 1 -0.5735386 pop2 499 22
88 5 50 5 0.06231 0.03194 41.171265 1 1 -4.7444391 pop3 260 25
88 5 50 5 0.06231 0.03194 41.171265 1 1 -2.8009392 pop3 260 25
88 5 50 5 0.06231 0.03194 41.171265 1 1 -5.1022370 pop3 260 25
88 5 50 5 0.06231 0.03194 41.171265 1 1 -1.6810318 pop3 260 25
88 5 50 5 0.06231 0.03194 41.171265 1 1 -2.3333015 pop3 260 25
88 5 50 5 0.06231 0.03194 41.171265 1 1 -4.6714411 pop3 260 25
88 5 50 5 0.06231 0.03194 41.171265 1 1 -3.8394197 pop3 260 25
88 5 50 5 0.06231 0.03194 41.171265 1 1 -4.9482025 pop3 260 25
