sim rep samples read_depth fst ne_pop1 acc_pop1 ne_pop2 acc_pop2 runtime runtime_full maf snps
49 4 10 0.1 0.01231 0.10240729 1 0.101349786 0.9 1 3 raw 100000
50 4 10 0.5 0.01228 1.0534862 0.8 1.0573162 1 1 2 raw 100000
49 4 10 0.1 0.01231 0.09849504 0.9 0.09875238 0.9 1 3 filtered 100000
50 4 10 0.5 0.01228 1.042084 0.8 1.0346603 1 1 2 filtered 100000
21 1 500 1 0.11035 113.19072 0.998 114.09482 1 32 2598 raw 100000
38 4 100 0.5 0.01953 13.626995 0.99 13.6557865 0.99 5 76 raw 100000
51 2 10 1 0.01447 2.3424878 0.8 2.348708 0.9 1 1 raw 100000
51 2 10 1 0.01447 2.354078 1 2.3569198 0.9 1 1 filtered 100000
49 5 10 0.1 0.01184 0.10064015 0.9 0.10041065 0.9 1 2 raw 100000
41 3 100 10 0.01832 96.1454 1 96.08306 1 4 22 filtered 100000
49 5 10 0.1 0.01184 0.09662933 0.9 0.09735546 0.8 1 2 filtered 100000
53 1 10 10 0.00712 8.026824 1 7.9416375 0.8 1 1 raw 100000
50 5 10 0.5 0.01043 1.0651746 0.8 1.057749 0.9 1 2 raw 100000
54 1 10 50 0.01027 8.179017 1 8.303296 1 1 0 raw 100000
52 1 10 5 0.01245 6.849684 0.9 6.914053 1 1 1 raw 100000
50 5 10 0.5 0.01043 1.0412593 0.9 1.0412937 0.9 0 3 filtered 100000
53 1 10 10 0.00712 8.307768 1 8.255353 0.9 1 1 filtered 100000
54 1 10 50 0.01027 8.611235 1 8.613114 1 1 1 filtered 100000
52 1 10 5 0.01245 7.11657 0.9 7.218921 1 1 2 filtered 100000
40 3 100 5 0.01808 84.29918 0.98 84.04138 1 4 37 filtered 100000
51 3 10 1 0.01201 2.3315756 1 2.3399265 1 1 1 raw 100000
39 4 100 1 0.01947 25.948256 1 26.06471 0.98 4 40 raw 100000
51 3 10 1 0.01201 2.342541 1 2.3256745 1 1 1 filtered 100000
53 2 10 10 0.01045 7.9485044 1 7.884323 0.9 1 1 raw 100000
54 2 10 50 0.01206 8.227885 1 8.134996 1 1 1 raw 100000
53 2 10 10 0.01045 8.235107 1 8.249009 0.9 1 1 filtered 100000
52 2 10 5 0.01163 6.8877993 1 6.9283457 0.9 1 2 raw 100000
54 2 10 50 0.01206 8.480279 1 8.521143 1 1 1 filtered 100000
52 2 10 5 0.01163 7.189205 1 7.2137327 0.9 1 2 filtered 100000
51 4 10 1 0.01258 2.3463347 0.8 2.3244894 1 0 2 raw 100000
51 4 10 1 0.01258 2.335838 1 2.3321238 1 1 1 filtered 100000
38 4 100 0.5 0.01953 19.382618 0.98 19.411024 0.99 5 77 filtered 100000
53 3 10 10 0.01102 7.7977695 1 8.055932 1 1 1 raw 100000
53 3 10 10 0.01102 8.201414 1 8.202832 1 1 1 filtered 100000
54 3 10 50 0.00914 8.255623 1 8.2055435 0.9 1 1 raw 100000
42 3 100 50 0.02053 81.368515 0.99 80.49888 1 3 19 raw 100000
39 4 100 1 0.01947 34.899967 1 35.072365 0.98 4 38 filtered 100000
54 3 10 50 0.00914 8.533865 1 8.574035 1 1 1 filtered 100000
52 3 10 5 0.00559 6.9480414 0.9 6.9754086 0.7 1 2 raw 100000
51 5 10 1 0.01074 2.3626678 0.8 2.354768 1 1 1 raw 100000
51 5 10 1 0.01074 2.3573568 0.9 2.3085449 1 1 1 filtered 100000
52 3 10 5 0.00559 7.2572556 1 7.362366 0.8 1 1 filtered 100000
53 4 10 10 0.00798 7.998365 0.9 7.878056 0.9 1 1 raw 100000
53 4 10 10 0.00798 8.255647 1 8.284767 1 1 1 filtered 100000
41 4 100 10 0.02123 78.49458 1 77.16959 0.98 5 22 raw 100000
54 4 10 50 0.00989 8.269761 0.8 8.19284 1 0 1 raw 100000
55 1 50 0.1 0.01197 0.89510834 0.88 0.8924974 0.94 4 113 raw 100000
56 1 50 0.5 0.0114 6.632231 0.98 6.6319733 1 2 24 raw 100000
54 4 10 50 0.00989 8.608497 1 8.569156 1 0 1 filtered 100000
52 4 10 5 0.0123 6.8397155 1 6.9248137 1 1 2 raw 100000
22 1 500 5 0.10988 387.64105 0.998 397.06625 1 28 948 filtered 100000
52 4 10 5 0.0123 7.101747 1 7.2164745 1 1 2 filtered 100000
40 4 100 5 0.02158 66.28615 0.99 65.16068 0.99 5 39 raw 100000
53 5 10 10 0.00948 7.9291344 1 7.969201 1 1 1 raw 100000
56 1 50 0.5 0.0114 9.069493 0.98 9.0749445 1 3 23 filtered 100000
53 5 10 10 0.00948 8.255253 1 8.290636 1 2 1 filtered 100000
54 5 10 50 0.0142 8.271069 1 8.0370035 0.9 1 1 raw 100000
42 3 100 50 0.02053 99.16588 1 98.93451 1 3 19 filtered 100000
57 1 50 1 0.01188 13.066081 1 13.246516 1 3 8 raw 100000
54 5 10 50 0.0142 8.473865 1 8.3782215 0.9 1 1 filtered 100000
52 5 10 5 0.01049 6.866769 1 6.9606295 1 1 1 raw 100000
41 4 100 10 0.02123 95.63032 1 95.93411 0.99 5 22 filtered 100000
52 5 10 5 0.01049 7.126892 1 7.1410193 1 1 2 filtered 100000
58 1 50 5 0.00953 34.46577 1 34.479618 0.98 3 9 raw 100000
57 1 50 1 0.01188 17.128325 1 17.135178 1 2 7 filtered 100000
55 1 50 0.1 0.01197 1.2365456 0.96 1.2302263 0.98 5 114 filtered 100000
39 5 100 1 0.01767 26.041288 0.99 26.204168 1 5 40 raw 100000
37 3 100 0.1 0.01826 2.1024854 0.98 2.09524 1 8 292 raw 100000
40 4 100 5 0.02158 84.11034 0.98 84.00142 0.99 5 36 filtered 100000
38 5 100 0.5 0.01858 13.835548 1 13.751489 1 6 74 raw 100000
56 2 50 0.5 0.01059 6.699985 1 6.693767 0.98 3 26 raw 100000
58 1 50 5 0.00953 42.208275 0.98 42.221306 0.98 2 9 filtered 100000
56 2 50 0.5 0.01059 9.064245 1 9.09667 0.98 3 24 filtered 100000
57 2 50 1 0.01035 13.104447 0.98 13.119134 1 2 7 raw 100000
59 1 50 10 0.01106 40.21015 1 40.253124 0.98 2 9 raw 100000
39 5 100 1 0.01767 35.191628 0.99 35.30902 1 4 38 filtered 100000
57 2 50 1 0.01035 17.263617 1 17.242323 1 2 8 filtered 100000
59 1 50 10 0.01106 48.033306 1 48.063915 1 2 8 filtered 100000
38 5 100 0.5 0.01858 19.375013 0.99 19.336294 1 6 73 filtered 100000
41 5 100 10 0.02253 77.03658 1 77.45859 0.98 4 22 raw 100000
55 2 50 0.1 0.01075 0.89705944 0.92 0.90349615 0.94 5 113 raw 100000
58 2 50 5 0.01184 34.45659 1 34.35422 1 3 9 raw 100000
42 4 100 50 0.01994 82.08601 1 81.02631 1 3 21 raw 100000
60 1 50 50 0.0138 41.26569 0.98 41.605755 1 2 10 raw 100000
56 3 50 0.5 0.01128 6.631783 1 6.6594014 1 3 25 raw 100000
40 5 100 5 0.02024 66.18856 1 66.12163 1 5 40 raw 100000
58 2 50 5 0.01184 41.92021 1 42.04562 1 3 8 filtered 100000
57 3 50 1 0.01108 12.986019 1 13.120924 1 2 8 raw 100000
56 3 50 0.5 0.01128 9.068924 1 9.101315 1 3 25 filtered 100000
59 2 50 10 0.00993 40.100063 0.98 40.39536 1 3 8 raw 100000
41 5 100 10 0.02253 95.26773 0.99 95.83825 0.99 4 22 filtered 100000
60 1 50 50 0.0138 49.27828 0.98 49.110966 1 2 10 filtered 100000
57 3 50 1 0.01108 17.255156 1 17.193628 1 3 7 filtered 100000
55 2 50 0.1 0.01075 1.2399017 1 1.2481272 0.96 4 116 filtered 100000
37 3 100 0.1 0.01826 3.222291 0.96 3.228926 1 7 291 filtered 100000
59 2 50 10 0.00993 48.066 0.98 48.086 1 3 7 filtered 100000
24 1 500 50 0.1052 359.50287 1 355.02124 0.998 28 496 raw 100000
42 4 100 50 0.01994 99.36986 1 98.71355 1 3 20 filtered 100000
40 5 100 5 0.02024 84.13936 1 84.07366 1 4 36 filtered 100000
56 4 50 0.5 0.01259 6.617355 1 6.63231 0.98 3 26 raw 100000
58 3 50 5 0.00942 34.61081 0.98 34.179947 0.98 3 10 raw 100000
63 1 100 1 0.0123 26.590666 0.98 26.40383 0.99 4 45 raw 100000
57 4 50 1 0.00941 13.176521 0.98 13.118986 0.98 2 8 raw 100000
56 4 50 0.5 0.01259 9.066456 1 9.059682 0.98 3 24 filtered 100000
59 3 50 10 0.013 40.49756 1 39.296776 1 2 9 raw 100000
58 3 50 5 0.00942 42.19886 0.98 42.24087 0.98 2 9 filtered 100000
57 4 50 1 0.00941 17.250927 0.98 17.238998 0.98 2 8 filtered 100000
64 1 100 5 0.01027 67.842316 0.99 67.465744 0.98 6 39 raw 100000
62 1 100 0.5 0.01237 13.83773 1 13.805681 0.99 6 94 raw 100000
60 2 50 50 0.01034 41.677036 0.98 41.828484 1 3 9 raw 100000
59 3 50 10 0.013 47.807137 0.98 47.65443 1 2 8 filtered 100000
55 3 50 0.1 0.01429 0.88538206 0.92 0.8926951 1 4 114 raw 100000
63 1 100 1 0.0123 35.585598 0.98 35.617188 0.99 4 41 filtered 100000
65 1 100 10 0.01095 79.2278 1 80.12567 0.97 4 23 raw 100000
56 5 50 0.5 0.01097 6.646356 0.98 6.6605463 1 3 25 raw 100000
57 5 50 1 0.00959 13.162707 1 13.22284 1 2 8 raw 100000
42 5 100 50 0.01918 79.90994 1 80.93478 1 3 20 raw 100000
61 1 100 0.1 0.012 2.1172273 0.98 2.091619 0.97 9 531 raw 100000
64 1 100 5 0.01027 85.23518 0.99 85.2197 0.98 5 33 filtered 100000
56 5 50 0.5 0.01097 9.106256 0.96 9.099585 1 3 25 filtered 100000
60 2 50 50 0.01034 49.552505 1 49.46886 1 3 9 filtered 100000
58 4 50 5 0.00856 34.325943 0.98 34.601784 1 2 10 raw 100000
57 5 50 1 0.00959 17.177927 1 17.194536 1 3 7 filtered 100000
62 1 100 0.5 0.01237 19.617022 1 19.655188 0.98 5 92 filtered 100000
59 4 50 10 0.0097 40.399582 0.98 39.765453 1 3 8 raw 100000
55 3 50 0.1 0.01429 1.2221894 0.98 1.231138 1 4 115 filtered 100000
65 1 100 10 0.01095 96.76179 1 96.7158 0.98 4 23 filtered 100000
66 1 100 50 0.01097 82.90987 0.99 83.51781 0.99 3 21 raw 100000
58 4 50 5 0.00856 42.270046 0.96 42.247875 1 3 8 filtered 100000
59 4 50 10 0.0097 47.92998 0.98 48.064224 1 3 7 filtered 100000
63 2 100 1 0.011 26.29376 1 26.372673 1 4 43 raw 100000
42 5 100 50 0.01918 98.61643 1 99.06942 1 3 20 filtered 100000
37 4 100 0.1 0.01869 2.0949252 1 2.0866995 0.99 7 292 raw 100000
66 1 100 50 0.01097 99.66751 0.99 99.84369 0.99 3 20 filtered 100000
59 5 50 10 0.00962 40.15055 1 39.92702 1 3 8 raw 100000
60 3 50 50 0.0116 41.399338 1 41.761177 0.98 2 10 raw 100000
48 1 500 50 0.01752 396.61188 0.994 391.83807 0.996 14 440 raw 100000
58 5 50 5 0.00968 34.09907 1 34.380604 1 3 10 raw 100000
55 4 50 0.1 0.01145 0.8887348 0.94 0.90609974 0.98 5 113 raw 100000
63 2 100 1 0.011 35.61932 1 35.610134 1 4 40 filtered 100000
65 2 100 10 0.01097 79.03706 1 79.3381 1 4 23 raw 100000
59 5 50 10 0.00962 47.9229 1 48.028816 1 3 7 filtered 100000
64 2 100 5 0.01087 67.03447 0.99 67.70095 1 5 41 raw 100000
58 5 50 5 0.00968 42.22482 1 42.175896 1 3 9 filtered 100000
62 2 100 0.5 0.01129 13.884326 0.98 13.954472 0.99 5 96 raw 100000
60 3 50 50 0.0116 49.28917 1 49.48713 0.98 3 9 filtered 100000
65 2 100 10 0.01097 96.60083 1 96.70595 1 4 23 filtered 100000
55 4 50 0.1 0.01145 1.2300681 1 1.2291222 0.96 4 115 filtered 100000
73 1 10 0.1 0.00391 0.102641046 0.9 0.1025977 0.6 1 4 raw 100000
64 2 100 5 0.01087 84.99518 0.99 85.05758 1 5 35 filtered 100000
73 1 10 0.1 0.00391 0.09764063 0.9 0.09781701 0.7 1 3 filtered 100000
66 2 100 50 0.01111 84.07685 0.98 82.8262 0.99 3 21 raw 100000
74 1 10 0.5 0.00688 1.0632527 0.7 1.065029 0.9 3 10 raw 100000
74 1 10 0.5 0.00688 1.0388937 0.7 1.0406578 0.9 2 10 filtered 100000
63 3 100 1 0.01009 26.534966 0.99 26.69354 1 4 43 raw 100000
73 2 10 0.1 0.00535 0.103287674 0.9 0.10352545 0.4 1 4 raw 100000
43 1 500 0.1 0.01937 12.882113 0.992 12.808489 0.99 22 1680 raw 100000
62 2 100 0.5 0.01129 19.72072 0.98 19.768042 1 5 92 filtered 100000
73 2 10 0.1 0.00535 0.09828806 1 0.09786249 0.8 1 3 filtered 100000
37 4 100 0.1 0.01869 3.228419 1 3.2277882 0.99 7 291 filtered 100000
61 1 100 0.1 0.012 3.2687938 0.95 3.2664647 0.97 9 528 filtered 100000
74 2 10 0.5 0.00503 1.0837778 0.4 1.0786982 0.7 2 10 raw 100000
73 3 10 0.1 0.01249 0.10273857 1 0.10384328 0.8 1 4 raw 100000
60 4 50 50 0.01191 41.87949 0.96 41.59039 1 3 9 raw 100000
74 2 10 0.5 0.00503 1.044904 0.4 1.0444578 0.7 1 11 filtered 100000
73 3 10 0.1 0.01249 0.0971285 0.9 0.0985638 0.9 1 4 filtered 100000
55 5 50 0.1 0.00883 0.8882206 0.96 0.9004393 0.98 5 112 raw 100000
66 2 100 50 0.01111 99.80085 0.99 99.75714 0.99 3 22 filtered 100000
63 3 100 1 0.01009 35.752014 0.99 35.71211 1 4 41 filtered 100000
65 3 100 10 0.01176 79.63321 0.99 79.62431 1 4 23 raw 100000
73 4 10 0.1 0.01161 0.10145956 0.9 0.10485259 0.6 1 4 raw 100000
73 4 10 0.1 0.01161 0.09813692 1 0.097741276 0.6 1 4 filtered 100000
23 2 500 10 0.11742 334.08713 1 342.5489 1 22 692 raw 100000
74 3 10 0.5 0.01061 1.0714303 0.8 1.079204 1 2 10 raw 100000
74 3 10 0.5 0.01061 1.0408938 0.9 1.0455143 1 2 11 filtered 100000
60 4 50 50 0.01191 49.403496 0.96 49.433167 1 3 10 filtered 100000
73 5 10 0.1 0.005 0.10287924 0.9 0.101778455 0.7 2 3 raw 100000
73 5 10 0.1 0.005 0.09728161 0.8 0.09898501 0.5 1 3 filtered 100000
44 1 500 0.5 0.02068 69.01028 0.992 68.64498 0.996 23 1831 raw 100000
64 3 100 5 0.00987 68.112434 1 67.27218 0.98 5 37 raw 100000
65 3 100 10 0.01176 96.69178 0.98 96.62831 1 5 22 filtered 100000
74 4 10 0.5 0.00835 1.0798087 0.7 1.0545958 1 2 11 raw 100000
55 5 50 0.1 0.00883 1.2343025 0.92 1.2326747 0.88 4 115 filtered 100000
74 4 10 0.5 0.00835 1.0412679 0.9 1.0358934 1 2 10 filtered 100000
75 1 10 1 0.00571 2.356062 0.6 2.3302708 0.9 0 2 raw 100000
75 1 10 1 0.00571 2.3580732 0.7 2.3644633 1 1 2 filtered 100000
76 1 10 5 0.00796 6.898784 1 6.947133 1 1 2 raw 100000
62 3 100 0.5 0.01206 13.977596 0.97 13.958448 0.99 6 94 raw 100000
76 1 10 5 0.00796 7.2671924 1 7.2122483 1 1 2 filtered 100000
77 1 10 10 0.01092 7.930142 1 7.8919473 1 0 1 raw 100000
77 1 10 10 0.01092 8.1920185 1 8.138207 1 0 1 filtered 100000
74 5 10 0.5 0.00769 1.0745822 0.6 1.0587997 0.9 2 11 raw 100000
75 2 10 1 0.00805 2.333599 0.8 2.3330944 1 1 2 raw 100000
75 2 10 1 0.00805 2.3366282 0.8 2.340749 1 0 2 filtered 100000
63 4 100 1 0.00979 26.659008 0.99 26.461735 0.99 4 44 raw 100000
74 5 10 0.5 0.00769 1.0444319 0.9 1.0451891 1 2 10 filtered 100000
66 3 100 50 0.00975 84.61451 0.97 81.6114 1 3 21 raw 100000
76 2 10 5 0.00677 6.8852243 1 6.9392524 0.9 1 2 raw 100000
64 3 100 5 0.00987 85.15857 1 85.22276 0.99 5 32 filtered 100000
77 2 10 10 0.01031 8.016777 1 7.85311 1 0 1 raw 100000
76 2 10 5 0.00677 7.29155 1 7.282081 0.9 1 1 filtered 100000
77 2 10 10 0.01031 8.181219 1 8.30594 1 0 1 filtered 100000
75 3 10 1 0.00343 2.3555334 0.5 2.3394463 0.5 1 2 raw 100000
60 5 50 50 0.01239 41.746826 1 41.482006 1 3 9 raw 100000
75 3 10 1 0.00343 2.3725724 0.6 2.3586562 0.8 1 2 filtered 100000
47 1 500 10 0.02153 374.63232 0.998 371.35397 1 31 1332 raw 100000
77 3 10 10 0.00917 8.037292 1 7.889171 1 1 1 raw 100000
76 3 10 5 0.00788 6.8818564 0.8 6.9650292 1 1 2 raw 100000
65 4 100 10 0.01199 78.68246 1 78.91333 0.99 4 23 raw 100000
75 4 10 1 0.00573 2.3442192 0.6 2.3482752 0.8 0 2 raw 100000
63 4 100 1 0.00979 35.68272 0.98 35.720837 0.99 5 39 filtered 100000
78 1 10 50 0.00763 8.175018 0.8 8.336919 0.9 1 1 raw 100000
77 3 10 10 0.00917 8.270599 1 8.353641 1 0 1 filtered 100000
75 4 10 1 0.00573 2.3493018 0.9 2.3719635 0.9 1 2 filtered 100000
76 3 10 5 0.00788 7.196615 0.9 7.2296033 1 1 2 filtered 100000
62 3 100 0.5 0.01206 19.697973 0.98 19.755331 0.98 6 91 filtered 100000
78 1 10 50 0.00763 8.615458 0.9 8.67549 1 0 1 filtered 100000
37 5 100 0.1 0.02163 2.0856676 0.99 2.0939765 1 8 295 raw 100000
20 1 500 0.5 0.11849 64.96744 1 65.13584 1 34 4951 raw 100000
60 5 50 50 0.01239 49.44263 1 49.46341 1 3 9 filtered 100000
66 3 100 50 0.00975 99.88941 0.98 99.7809 1 2 21 filtered 100000
75 5 10 1 0.01029 2.3634026 0.8 2.3551948 0.9 1 2 raw 100000
77 4 10 10 0.00626 7.979545 0.9 7.9620676 0.8 1 1 raw 100000
75 5 10 1 0.01029 2.3645089 0.8 2.3380034 0.9 1 2 filtered 100000
77 4 10 10 0.00626 8.365281 0.9 8.425668 0.8 0 1 filtered 100000
76 4 10 5 0.00602 7.01555 0.9 6.9715033 0.9 1 2 raw 100000
78 2 10 50 0.00804 8.250011 0.9 8.25963 1 1 1 raw 100000
76 4 10 5 0.00602 7.243232 1 7.39533 0.9 1 2 filtered 100000
78 2 10 50 0.00804 8.602722 0.9 8.613454 0.9 1 1 filtered 100000
65 4 100 10 0.01199 96.4425 1 96.69683 0.99 4 23 filtered 100000
77 5 10 10 0.0057 7.942968 0.9 7.942498 0.9 1 1 raw 100000
77 5 10 10 0.0057 8.346487 1 8.302636 0.9 1 1 filtered 100000
76 5 10 5 0.00887 6.8687873 0.9 7.006742 0.9 1 2 raw 100000
19 1 500 0.1 0.12235 12.130112 0.998 12.0204735 1 35 5411 raw 100000
76 5 10 5 0.00887 7.269328 1 7.1494317 0.9 1 2 filtered 100000
78 3 10 50 0.00416 8.370789 0.7 8.24919 0.8 1 0 raw 100000
64 4 100 5 0.01225 67.85918 0.99 66.59627 0.99 5 37 raw 100000
78 3 10 50 0.00416 8.780569 0.9 8.654958 0.9 1 1 filtered 100000
63 5 100 1 0.01085 26.412027 0.99 26.353735 0.99 4 43 raw 100000
80 1 50 0.5 0.00768 6.6652555 0.96 6.63438 0.96 4 12 raw 100000
61 2 100 0.1 0.01025 2.1209834 1 2.1113884 0.97 9 530 raw 100000
22 2 500 5 0.11739 280.53592 1 289.40082 0.998 27 941 raw 100000
78 4 10 50 0.00392 8.267093 0.8 8.329857 0.7 0 1 raw 100000
78 4 10 50 0.00392 8.724969 0.9 8.7734375 0.9 1 0 filtered 100000
79 1 50 0.1 0.00833 0.8880126 0.82 0.89762306 0.88 5 114 raw 100000
80 1 50 0.5 0.00768 9.174622 0.96 9.141486 0.94 4 21 filtered 100000
46 1 500 5 0.01709 314.15448 0.998 312.02747 0.996 33 1746 raw 100000
62 4 100 0.5 0.00961 13.885523 0.97 13.822564 0.99 5 95 raw 100000
66 4 100 50 0.01018 81.96263 1 83.60139 1 3 21 raw 100000
81 1 50 1 0.00762 13.186954 0.98 13.290896 0.96 3 15 raw 100000
65 5 100 10 0.0112 79.69134 0.98 79.2442 1 4 22 raw 100000
64 4 100 5 0.01225 84.94798 0.99 85.09531 0.99 5 33 filtered 100000
63 5 100 1 0.01085 35.64509 0.99 35.558453 0.98 4 40 filtered 100000
78 5 10 50 0.00956 8.320388 1 8.267061 1 1 0 raw 100000
81 1 50 1 0.00762 17.367222 1 17.339249 0.96 2 14 filtered 100000
37 5 100 0.1 0.02163 3.1956015 1 3.202416 1 7 293 filtered 100000
48 1 500 50 0.01752 499.84 0.994 499.61487 0.994 14 445 filtered 100000
78 5 10 50 0.00956 8.588635 1 8.55583 1 1 1 filtered 100000
82 1 50 5 0.00696 34.613144 0.96 34.469826 0.96 3 13 raw 100000
79 1 50 0.1 0.00833 1.2423334 0.92 1.2362382 0.96 5 115 filtered 100000
80 2 50 0.5 0.00773 6.7271194 0.98 6.7020717 0.98 4 18 raw 100000
66 4 100 50 0.01018 99.75615 1 99.85074 1 3 20 filtered 100000
65 5 100 10 0.0112 96.63673 0.98 96.83313 0.99 4 22 filtered 100000
62 4 100 0.5 0.00961 19.758907 0.97 19.782955 0.99 5 93 filtered 100000
81 2 50 1 0.00731 13.260652 0.92 13.259034 0.98 2 15 raw 100000
82 1 50 5 0.00696 42.402676 0.96 42.392574 1 3 12 filtered 100000
80 2 50 0.5 0.00773 9.1405525 0.98 9.158133 0.98 4 13 filtered 100000
81 2 50 1 0.00731 17.342857 0.94 17.312546 0.98 2 15 filtered 100000
83 1 50 10 0.00814 40.48649 0.96 40.533077 0.96 3 8 raw 100000
64 5 100 5 0.00957 67.53603 0.96 67.60529 0.98 5 38 raw 100000
79 2 50 0.1 0.00825 0.90928394 0.9 0.8987468 0.86 5 117 raw 100000
80 3 50 0.5 0.0098 6.680815 1 6.691963 0.96 3 15 raw 100000
82 2 50 5 0.00752 35.037006 0.98 34.39748 0.94 3 13 raw 100000
83 1 50 10 0.00814 48.196304 0.96 48.1268 0.96 3 7 filtered 100000
84 1 50 50 0.00713 42.44973 0.98 42.179966 0.98 3 6 raw 100000
81 3 50 1 0.0093 13.222794 1 13.191472 1 2 15 raw 100000
70 1 500 5 0.0116 317.34174 0.992 319.6034 0.992 19 489 raw 100000
66 5 100 50 0.01012 83.294914 0.99 83.20834 0.99 3 20 raw 100000
80 3 50 0.5 0.0098 9.130549 1 9.127366 0.98 5 18 filtered 100000
81 3 50 1 0.0093 17.336655 1 17.26658 1 2 15 filtered 100000
82 2 50 5 0.00752 42.398235 0.96 42.491135 0.96 3 11 filtered 100000
84 1 50 50 0.00713 49.80051 1 49.74804 0.98 2 6 filtered 100000
45 1 500 1 0.0199 120.44117 0.996 121.82567 0.998 25 2545 raw 100000
62 5 100 0.5 0.01139 13.81384 0.99 13.793766 0.99 6 95 raw 100000
23 2 500 10 0.11742 440.5798 1 448.11505 1 21 650 filtered 100000
64 5 100 5 0.00957 85.2477 0.95 85.18923 0.99 5 34 filtered 100000
79 2 50 0.1 0.00825 1.2417585 0.88 1.2538161 0.9 5 118 filtered 100000
61 2 100 0.1 0.01025 3.2843347 0.98 3.2829087 0.99 9 527 filtered 100000
21 1 500 1 0.11035 156.99226 0.998 159.2383 1 33 2658 filtered 100000
83 2 50 10 0.00751 40.692783 0.96 40.880554 0.98 3 8 raw 100000
66 5 100 50 0.01012 99.71739 0.99 99.89848 0.99 3 21 filtered 100000
81 4 50 1 0.00822 13.318784 1 13.268112 0.98 3 15 raw 100000
80 4 50 0.5 0.00929 6.6066875 1 6.675552 0.98 3 17 raw 100000
84 2 50 50 0.00694 42.508125 1 42.23928 0.96 2 6 raw 100000
82 3 50 5 0.00718 34.67061 0.98 34.879116 0.98 3 13 raw 100000
85 1 100 0.1 0.00856 2.1198454 0.94 2.1262271 0.94 6 224 raw 100000
83 2 50 10 0.00751 48.27071 0.96 48.272366 0.98 3 7 filtered 100000
81 4 50 1 0.00822 17.269108 1 17.342203 0.98 2 15 filtered 100000
80 4 50 0.5 0.00929 9.107126 1 9.138522 0.98 4 17 filtered 100000
62 5 100 0.5 0.01139 19.70736 0.99 19.706093 0.99 7 88 filtered 100000
84 2 50 50 0.00694 49.8109 0.98 49.789623 0.96 3 7 filtered 100000
82 3 50 5 0.00718 42.32335 0.98 42.5197 0.96 3 11 filtered 100000
72 1 500 50 0.01222 408.13907 0.992 404.3253 0.99 21 375 raw 100000
79 3 50 0.1 0.00733 0.89264846 0.86 0.8949471 0.88 5 115 raw 100000
71 1 500 10 0.01144 384.9721 0.99 389.28397 0.992 19 547 raw 100000
81 5 50 1 0.00588 13.241508 0.92 13.105762 0.96 3 15 raw 100000
83 3 50 10 0.00675 40.450657 0.98 40.64637 0.98 3 8 raw 100000
80 5 50 0.5 0.00834 6.641254 0.98 6.689115 1 3 21 raw 100000
81 5 50 1 0.00588 17.40441 0.92 17.427868 0.94 2 15 filtered 100000
84 3 50 50 0.00737 41.88692 1 42.40663 0.98 2 6 raw 100000
79 3 50 0.1 0.00733 1.245432 0.82 1.2432243 0.88 4 118 filtered 100000
82 4 50 5 0.00801 34.97211 1 34.210514 0.98 3 14 raw 100000
83 3 50 10 0.00675 48.21905 0.98 48.33863 0.96 2 8 filtered 100000
80 5 50 0.5 0.00834 9.141487 0.98 9.137701 0.98 4 19 filtered 100000
85 1 100 0.1 0.00856 3.287027 0.97 3.2583807 0.97 6 223 filtered 100000
84 3 50 50 0.00737 49.777683 1 49.717346 1 2 6 filtered 100000
69 1 500 1 0.0117 122.82162 0.988 123.31653 0.996 20 1107 raw 100000
87 1 100 1 0.0084 26.613178 0.98 26.7158 1 5 75 raw 100000
82 4 50 5 0.00801 42.40531 1 42.391403 0.98 3 11 filtered 100000
24 1 500 50 0.1052 460.67368 0.998 462.4179 0.998 36 496 filtered 100000
83 4 50 10 0.0066 40.965683 0.98 40.55768 0.98 2 8 raw 100000
43 1 500 0.1 0.01937 21.521053 0.99 21.447222 0.992 20 1630 filtered 100000
87 1 100 1 0.0084 35.798687 0.98 35.82916 1 5 69 filtered 100000
84 4 50 50 0.00698 41.70965 0.98 42.654156 1 3 7 raw 100000
79 4 50 0.1 0.0069 0.9138013 0.8 0.91510516 0.88 5 116 raw 100000
86 1 100 0.5 0.00661 14.020747 0.99 14.048262 0.98 9 317 raw 100000
88 1 100 5 0.00778 68.2026 0.97 68.349434 0.99 4 40 raw 100000
82 5 50 5 0.00738 34.720276 1 34.63418 0.96 3 14 raw 100000
83 4 50 10 0.0066 48.27742 0.96 48.31032 0.94 2 8 filtered 100000
89 1 100 10 0.00732 80.59093 1 81.06555 0.99 5 26 raw 100000
84 4 50 50 0.00698 49.810406 0.96 49.72626 1 4 6 filtered 100000
90 1 100 50 0.00714 84.20905 1 84.17578 0.99 3 19 raw 100000
82 5 50 5 0.00738 42.339706 0.98 42.420204 0.96 3 12 filtered 100000
61 3 100 0.1 0.01194 2.0950668 0.96 2.0819163 0.98 9 535 raw 100000
88 1 100 5 0.00778 85.32157 0.98 85.36377 0.99 5 34 filtered 100000
79 4 50 0.1 0.0069 1.250327 0.78 1.2465959 0.84 4 118 filtered 100000
83 5 50 10 0.00803 41.082153 0.98 40.12551 0.98 3 8 raw 100000
85 2 100 0.1 0.00789 2.1464882 0.98 2.1657374 0.99 6 229 raw 100000
89 1 100 10 0.00732 96.82755 1 96.91958 0.98 5 26 filtered 100000
84 5 50 50 0.00736 42.5819 0.96 41.94187 0.96 2 7 raw 100000
